Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761493472.1584277,mpskota.com,Iterative,192.41.162.30,TLD,REFERRAL to 205.251.193.199,528.7725925445557,,MISS
1761493472.094758,lookpage.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,602.0088195800781,,MISS
1761493472.1807945,tomorrowsreflection.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:21c0::9,517.2545909881592,,MISS
1761493472.1412585,womenology.com,Iterative,192.41.162.30,TLD,REFERRAL to 194.0.182.19,558.5939884185791,,MISS
1761493472.2034588,qingjiaopidaiji.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,497.9357719421387,,MISS
1761493472.1386163,a-loud.com,Iterative,192.41.162.30,TLD,REFERRAL to 1.226.85.4,563.7342929840088,,MISS
1761493472.1142535,qdushu.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,589.6320343017578,,MISS
1761493472.2108848,xqgcab.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,506.46328926086426,,MISS
1761493472.181556,jabeye.org,Iterative,199.249.112.1,TLD,REFERRAL to ns3.dreamhost.com. (needs glue lookup),438.65394592285156,,MISS
1761493472.1232393,gucenmez.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.194.241,607.32102394104,,MISS
1761493472.2683303,tsksv.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,463.4721279144287,,MISS
1761493472.0998924,simple-health-reports.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,634.9413394927979,,MISS
1761493472.5962992,hivelocitymedia.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,151.58629417419434,,MISS
1761493472.570379,horn-elektronik.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,180.68599700927734,,MISS
1761493472.572227,capella.edu,Iterative,198.41.0.4,Root,REFERRAL to 192.31.80.30,181.4136505126953,,MISS
1761493472.5711894,fauzanalfi.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,185.15610694885254,,MISS
1761493472.1883402,amedeos.net,Iterative,192.55.83.30,TLD,REFERRAL to ns25.domaincontrol.com. (needs glue lookup),537.2524261474609,,MISS
1761493472.185811,uanet.net,Iterative,192.55.83.30,TLD,REFERRAL to ns1.julydns.com. (needs glue lookup),538.522481918335,,MISS
1761493472.1630106,meintrendyhandy.de,Iterative,194.0.0.53,TLD,REFERRAL to ns.dandomain.dk. (needs glue lookup),535.973072052002,,MISS
1761493472.6999645,womenology.com,Iterative,194.0.182.19,Authoritative,ANSWER: 213.186.33.4,457.505464553833,1191.4377212524414,MISS
1761493472.687885,mpskota.com,Iterative,205.251.193.199,Authoritative,ANSWER: 20.192.98.161,470.5514907836914,1154.9293994903564,MISS
1761493472.7351627,gucenmez.com,Iterative,108.162.194.241,Authoritative,ANSWER: 172.67.149.173,431.3795566558838,1200.33860206604,MISS
1761493472.1467977,panaceadream.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493419\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,542.2713756561279,1181.7266941070557,MISS
1761493472.6969109,lookpage.org,Iterative,199.249.112.1,TLD,ERROR: All nameservers failed to answer the query a0.org.afilias-nst.info.\032hostmaster.donuts.email.\0321761492904\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,505.48648834228516,1134.7098350524902,MISS
1761493472.7482097,hivelocitymedia.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.181,525.6352424621582,,MISS
1761493472.7573621,fauzanalfi.com,Iterative,192.41.162.30,TLD,REFERRAL to 172.64.52.210,526.8063545227051,,MISS
1761493472.756747,horn-elektronik.com,Iterative,192.41.162.30,TLD,REFERRAL to dns2.trol.pl. (needs glue lookup),511.8598937988281,,MISS
1761493472.7024674,a-loud.com,Iterative,1.226.85.4,Authoritative,ANSWER: 183.111.199.180,596.8823432922363,1332.3287963867188,MISS
1761493473.1667917,brfone.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,138.58413696289062,,MISS
1761493472.7181542,xqgcab.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493419\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,553.2114505767822,1095.2506065368652,MISS
1761493472.7015047,qingjiaopidaiji.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493419\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,569.0515041351318,1104.4821739196777,MISS
1761493473.1587172,ovtoc.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,153.14865112304688,,MISS
